longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-117.95,33.75,19.0,1983.0,283.0,1098.0,275.0,6.6355,276.1
-121.98,37.54,17.0,5133.0,1375.0,3386.0,1339.0,3.1326,220.8
-118.31,34.26,41.0,1297.0,327.0,733.0,315.0,3.0583,160.3
-119.36,36.22,10.0,2445.0,526.0,1262.0,476.0,1.9355,68.3
-117.07,32.74,38.0,1901.0,392.0,1099.0,406.0,2.7661,113.9
-122.08,37.35,35.0,1347.0,207.0,548.0,189.0,7.7068,500.001
-121.56,39.11,18.0,2171.0,480.0,1527.0,447.0,2.3011,57.5
-121.83,37.99,23.0,1150.0,174.0,572.0,174.0,4.9167,152.4
-122.27,37.55,16.0,4789.0,816.0,1840.0,763.0,6.7474,338.2
-117.05,33.13,22.0,2427.0,390.0,1099.0,362.0,5.2323,167.5
-121.2,39.23,9.0,2802.0,447.0,955.0,418.0,5.2359,213.3
-117.31,34.17,25.0,2795.0,596.0,1650.0,569.0,3.0078,87.1
-121.3,38.0,27.0,2918.0,580.0,1338.0,544.0,2.6495,116.2
-117.97,33.94,36.0,1870.0,338.0,947.0,324.0,4.1205,217.0
-122.4,37.73,42.0,1413.0,406.0,1027.0,362.0,2.3625,233.0
-118.08,34.13,46.0,1238.0,147.0,377.0,145.0,8.4546,500.001
-118.15,33.97,32.0,927.0,250.0,970.0,248.0,2.1591,181.5
-120.62,35.11,18.0,2241.0,544.0,1521.0,509.0,2.0292,155.8
-117.27,32.85,26.0,1373.0,336.0,608.0,268.0,4.425,475.0
-122.26,37.88,52.0,2363.0,604.0,1558.0,573.0,2.944,338.9
-115.55,32.78,5.0,2652.0,606.0,1767.0,536.0,2.8025,84.3
-118.45,34.03,39.0,1657.0,402.0,931.0,363.0,3.7813,336.3
-118.29,34.11,40.0,2681.0,737.0,1144.0,669.0,3.0461,264.3
-118.36,33.96,37.0,2146.0,573.0,2009.0,592.0,3.6583,177.3
-118.36,33.87,17.0,1082.0,291.0,598.0,281.0,3.9868,281.9
-123.21,39.14,39.0,1419.0,262.0,661.0,278.0,3.0,114.6
-118.54,34.28,10.0,7665.0,999.0,3517.0,998.0,10.8805,500.001
-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,381.5
-122.03,37.34,25.0,5404.0,906.0,2338.0,883.0,6.0577,451.8
-118.3,33.97,50.0,2270.0,451.0,1000.0,412.0,2.1221,119.4
-117.67,33.66,4.0,10175.0,2181.0,4762.0,1929.0,4.7341,237.4
-118.54,34.25,26.0,2639.0,378.0,1191.0,401.0,6.2788,322.2
-118.33,34.18,48.0,2122.0,385.0,926.0,362.0,5.6975,231.4
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,95.0
-118.38,34.05,52.0,2053.0,480.0,900.0,417.0,3.0707,417.9
-118.3,33.88,29.0,850.0,229.0,563.0,204.0,3.7375,247.7
-118.6,34.15,28.0,4570.0,744.0,1693.0,695.0,6.14,361.9
-122.53,39.09,11.0,1264.0,271.0,370.0,177.0,1.3,69.7
-123.38,41.8,25.0,1941.0,477.0,1000.0,390.0,2.2976,54.4
-122.04,39.22,27.0,1446.0,295.0,670.0,281.0,3.2625,92.8
-118.26,33.8,41.0,2004.0,481.0,1658.0,456.0,3.1779,171.1
-117.89,34.09,36.0,1811.0,320.0,1005.0,332.0,5.5629,188.3
-117.83,33.97,11.0,21533.0,3078.0,9671.0,2890.0,7.0329,368.3
-118.17,34.08,39.0,787.0,181.0,731.0,179.0,3.2279,158.5
-121.52,38.9,32.0,1650.0,313.0,802.0,284.0,2.9048,98.2
-122.47,37.69,30.0,837.0,213.0,606.0,199.0,4.875,258.8
-117.04,32.69,27.0,1790.0,356.0,1286.0,347.0,3.5437,115.8
-122.19,37.83,29.0,1791.0,271.0,661.0,269.0,6.8538,368.9
-120.84,37.51,20.0,1901.0,313.0,1258.0,320.0,3.8958,126.8
-121.44,37.76,5.0,7264.0,1285.0,3670.0,1146.0,5.0443,194.8
-121.46,38.7,32.0,965.0,183.0,568.0,188.0,3.8611,93.9
-122.35,37.96,35.0,1326.0,346.0,1023.0,295.0,2.0724,97.7
-122.97,38.53,48.0,3939.0,860.0,1257.0,571.0,2.1165,98.7
-122.4,37.74,45.0,2462.0,509.0,1587.0,450.0,2.59,211.8
-118.19,34.12,41.0,2591.0,682.0,2366.0,583.0,2.3071,146.4
-118.03,34.14,44.0,1446.0,250.0,721.0,243.0,4.7308,352.2
-117.89,33.75,34.0,2753.0,654.0,3117.0,631.0,3.1713,170.1
-121.96,38.33,3.0,7985.0,1257.0,3664.0,1215.0,4.976,158.3
-119.79,36.72,41.0,1562.0,322.0,927.0,277.0,1.3047,44.1
-117.27,32.84,34.0,1655.0,450.0,870.0,411.0,3.2109,376.0
-118.34,34.09,37.0,1442.0,501.0,998.0,503.0,2.4432,200.0
-122.62,38.4,10.0,9772.0,1308.0,3741.0,1242.0,6.5261,324.7
-118.21,34.04,52.0,846.0,271.0,1153.0,281.0,2.1923,155.0
-115.57,32.78,29.0,2321.0,367.0,1173.0,360.0,4.0375,86.4
-118.93,34.36,33.0,1775.0,309.0,1071.0,296.0,4.6607,187.9
-124.14,40.78,35.0,2426.0,423.0,982.0,432.0,3.4219,92.8
-122.14,39.65,33.0,419.0,77.0,190.0,67.0,3.6429,87.5
-118.3,34.03,47.0,2241.0,559.0,1775.0,504.0,2.1571,147.9
-119.81,36.81,33.0,3972.0,594.0,1324.0,561.0,5.4513,143.3
-119.83,36.37,25.0,1549.0,269.0,819.0,272.0,2.7159,101.4
-117.9,33.61,44.0,1469.0,312.0,507.0,266.0,3.4937,500.001
-121.48,38.53,37.0,1704.0,361.0,902.0,356.0,1.9837,62.3
-122.27,37.98,23.0,3455.0,479.0,1375.0,474.0,6.0289,218.6
-117.25,32.84,19.0,1759.0,214.0,659.0,195.0,10.7751,500.001
-122.68,38.48,15.0,1575.0,262.0,716.0,259.0,5.3409,244.6
-117.98,34.04,29.0,1468.0,310.0,1390.0,276.0,3.75,190.6
-119.73,36.8,15.0,2376.0,538.0,1197.0,510.0,3.1417,74.6
-118.3,34.19,52.0,1704.0,277.0,746.0,262.0,4.7986,326.1
-117.9,33.76,26.0,2678.0,702.0,3262.0,685.0,3.6953,176.8
-121.89,37.44,8.0,2534.0,380.0,1527.0,364.0,7.8532,422.8
-116.87,34.24,15.0,4419.0,822.0,622.0,267.0,3.9688,182.8
-117.87,33.84,10.0,3381.0,729.0,1584.0,636.0,5.3812,235.4
-119.12,36.69,13.0,3963.0,812.0,1905.0,671.0,2.2278,90.5
-117.26,32.85,42.0,1761.0,329.0,480.0,255.0,5.3787,500.001
-117.48,34.08,17.0,1834.0,390.0,1253.0,357.0,3.1028,106.4
-118.18,33.83,45.0,1535.0,274.0,591.0,276.0,4.2411,371.7
-118.18,33.85,40.0,2597.0,582.0,1285.0,559.0,3.975,213.8
-117.91,34.05,35.0,3189.0,527.0,1727.0,500.0,5.0758,211.1
-122.07,37.57,8.0,8647.0,1407.0,5019.0,1379.0,6.5615,318.3
-118.12,33.95,36.0,2752.0,459.0,1211.0,452.0,5.0526,269.8
-117.55,33.89,25.0,2999.0,439.0,1396.0,458.0,5.6973,164.8
-122.27,37.89,52.0,2640.0,366.0,973.0,355.0,7.266,371.1
-117.03,32.79,31.0,2366.0,383.0,1077.0,387.0,4.2992,174.4
-119.05,34.24,24.0,4341.0,646.0,1929.0,703.0,5.4298,279.6
-117.11,33.23,13.0,5819.0,919.0,2228.0,866.0,4.9335,298.1
-122.47,37.76,40.0,3525.0,941.0,1675.0,857.0,3.2083,330.0
-121.46,38.49,15.0,10211.0,1995.0,5656.0,1752.0,2.575,107.9
-118.38,34.05,40.0,2352.0,598.0,1133.0,563.0,3.238,287.5
-121.27,37.82,26.0,1170.0,238.0,830.0,216.0,2.6458,127.5
-119.12,36.19,21.0,2645.0,464.0,1245.0,407.0,2.9145,114.2
-122.01,37.3,25.0,4044.0,551.0,1699.0,533.0,8.0837,380.6
-121.14,38.16,14.0,2591.0,497.0,1371.0,479.0,3.5774,113.9
-122.02,36.98,44.0,1153.0,238.0,657.0,219.0,3.2368,212.5
-119.66,37.39,10.0,2106.0,410.0,1003.0,397.0,2.7813,124.1
-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,375.4
-119.74,36.79,28.0,2857.0,619.0,1614.0,592.0,2.1573,71.4
-118.21,34.22,37.0,2260.0,322.0,941.0,303.0,8.3695,500.001
-118.08,33.91,36.0,1551.0,297.0,1100.0,322.0,5.1187,168.1
-117.92,33.64,5.0,949.0,287.0,497.0,244.0,2.75,225.0
-122.27,38.12,45.0,4423.0,1001.0,2109.0,874.0,2.6937,111.8
-118.08,34.09,33.0,2557.0,578.0,1715.0,530.0,2.9196,208.8
-119.84,36.8,16.0,2849.0,506.0,1508.0,478.0,3.4074,72.7
-119.37,36.35,20.0,1132.0,177.0,518.0,178.0,5.3767,231.3
-122.25,37.82,52.0,1424.0,289.0,550.0,253.0,5.0917,262.5
-116.68,33.71,21.0,3460.0,711.0,658.0,255.0,3.5882,161.1
-117.24,32.94,12.0,2165.0,437.0,792.0,386.0,5.2648,294.4
-117.91,33.63,20.0,3442.0,1526.0,1427.0,977.0,3.1985,106.3
-116.77,32.82,16.0,3688.0,817.0,1969.0,767.0,2.875,222.9
-116.06,34.2,29.0,1202.0,290.0,383.0,156.0,1.3371,66.9
-117.89,33.87,25.0,1492.0,439.0,755.0,389.0,3.0893,188.2
-120.42,37.98,18.0,3059.0,609.0,1335.0,581.0,2.5129,115.9
-121.98,37.14,37.0,74.0,19.0,63.0,17.0,9.5908,350.0
-119.93,38.72,15.0,2061.0,465.0,573.0,196.0,2.2417,97.9
-117.8,33.87,16.0,5954.0,1281.0,3107.0,1209.0,4.2566,206.1
-122.24,37.76,52.0,1846.0,471.0,827.0,446.0,2.6833,240.9
-118.34,33.84,36.0,1561.0,252.0,740.0,253.0,6.2778,309.7
-121.76,36.92,46.0,947.0,257.0,1120.0,264.0,3.4125,160.7
-121.29,37.99,41.0,930.0,191.0,463.0,185.0,3.4141,90.6
-122.66,38.46,14.0,2364.0,631.0,1300.0,625.0,2.6023,221.1
-118.44,34.15,37.0,1335.0,286.0,539.0,279.0,3.2813,301.7
-117.05,32.8,17.0,1475.0,308.0,549.0,293.0,3.7167,180.4
-119.68,36.77,21.0,1260.0,182.0,583.0,205.0,6.0132,150.8
-117.06,34.02,24.0,3912.0,809.0,1926.0,762.0,2.6875,116.3
-122.41,37.76,52.0,492.0,139.0,316.0,168.0,3.0865,225.0
-118.25,33.93,27.0,581.0,135.0,647.0,131.0,3.2917,83.1
-121.72,37.7,17.0,1671.0,352.0,729.0,252.0,6.1023,450.0
-118.84,34.21,16.0,4975.0,949.0,2537.0,971.0,5.2361,224.7
-122.06,37.58,15.0,8112.0,1376.0,4576.0,1348.0,5.6758,253.4
-122.45,40.85,20.0,2701.0,573.0,892.0,358.0,2.7736,107.8
-121.28,38.17,19.0,1337.0,236.0,744.0,225.0,4.0924,244.2
-121.92,36.62,52.0,2584.0,599.0,790.0,444.0,2.5263,286.4
-117.91,33.91,27.0,2181.0,501.0,1555.0,488.0,3.6106,196.4
-118.42,34.22,34.0,3004.0,589.0,1938.0,568.0,4.1857,198.6
-121.28,38.67,23.0,1727.0,264.0,833.0,258.0,5.4797,160.0
-117.3,33.08,24.0,2628.0,527.0,1389.0,520.0,4.0,343.2
-121.54,39.08,23.0,1076.0,216.0,724.0,197.0,2.3598,57.5
-117.25,33.21,13.0,1203.0,292.0,1035.0,293.0,2.6339,117.0
-121.53,39.44,26.0,1340.0,255.0,662.0,239.0,2.6071,57.1
-117.99,33.93,27.0,3708.0,718.0,1921.0,721.0,4.375,210.4
-118.44,34.06,9.0,5102.0,1695.0,2609.0,1450.0,3.2545,500.001
-118.53,34.27,33.0,1927.0,305.0,896.0,293.0,5.634,320.5
-118.88,34.42,20.0,728.0,120.0,360.0,115.0,6.1244,375.0
-122.28,37.49,29.0,4148.0,635.0,1638.0,627.0,6.912,457.2
-121.35,38.03,16.0,3158.0,515.0,1596.0,528.0,4.1739,131.3
-121.42,37.74,35.0,796.0,132.0,313.0,152.0,3.15,153.2
-117.71,33.57,6.0,3673.0,881.0,1846.0,768.0,4.877,144.3
-122.03,37.99,35.0,3103.0,537.0,1614.0,566.0,4.9022,169.3
-121.28,38.1,13.0,2432.0,586.0,1441.0,606.0,2.5556,133.1
-118.92,34.4,23.0,1290.0,283.0,1060.0,279.0,3.3152,198.0
-118.43,34.07,34.0,3203.0,483.0,949.0,439.0,10.3467,500.001
-122.61,37.99,40.0,7737.0,1488.0,3108.0,1349.0,4.4375,289.6
-117.82,33.79,26.0,2641.0,633.0,3657.0,617.0,4.1339,222.3
-119.87,36.76,34.0,1649.0,323.0,919.0,316.0,2.875,74.5
-120.15,39.2,14.0,1382.0,242.0,141.0,66.0,4.1016,283.3
-117.25,32.8,26.0,2442.0,659.0,1134.0,624.0,3.3274,295.5
-122.36,37.96,39.0,246.0,57.0,316.0,52.0,0.716,104.2
-121.88,38.03,10.0,2769.0,619.0,1045.0,469.0,4.1111,158.6
-118.25,34.01,45.0,782.0,270.0,1030.0,235.0,1.0898,93.4
-117.97,33.82,26.0,2335.0,504.0,1121.0,502.0,2.9891,205.2
-118.35,33.86,28.0,2075.0,463.0,1216.0,446.0,3.9732,281.5
-118.32,34.01,52.0,3104.0,645.0,1498.0,581.0,2.6667,128.0
-121.07,39.15,15.0,6828.0,1319.0,3002.0,1318.0,2.4726,143.4
-121.94,37.35,52.0,906.0,227.0,1662.0,219.0,3.1667,231.6
-119.15,34.44,33.0,2005.0,392.0,1043.0,351.0,5.308,297.9
-122.47,37.78,52.0,2275.0,412.0,1166.0,424.0,4.0652,421.3
-118.46,34.07,43.0,2511.0,456.0,808.0,407.0,6.7703,500.001
-118.21,33.89,39.0,1565.0,364.0,1389.0,360.0,2.7443,113.9
-118.11,33.82,36.0,1742.0,340.0,857.0,341.0,4.6875,218.2
-122.01,37.37,11.0,2559.0,694.0,1309.0,668.0,4.1847,167.3
-121.45,38.58,44.0,2314.0,415.0,796.0,388.0,3.4914,153.9
-117.92,33.61,23.0,1808.0,408.0,539.0,300.0,3.5682,500.001
-118.23,33.91,34.0,789.0,200.0,1041.0,191.0,3.119,90.3
-118.49,34.01,28.0,651.0,252.0,333.0,174.0,1.9722,500.001
-118.04,34.04,32.0,1619.0,323.0,1492.0,342.0,3.5,165.1
-118.37,34.12,34.0,2821.0,399.0,843.0,391.0,11.615,500.001
-118.25,34.13,52.0,322.0,88.0,229.0,89.0,2.125,243.8
-117.87,33.82,26.0,2435.0,346.0,1088.0,350.0,5.9397,249.4
-121.07,39.09,17.0,1878.0,345.0,892.0,299.0,2.8864,143.1
-121.95,37.36,27.0,3236.0,832.0,2230.0,798.0,3.5625,208.6
-117.04,32.79,23.0,2491.0,350.0,863.0,348.0,6.7196,306.8
-121.51,38.51,33.0,2918.0,439.0,1085.0,427.0,5.5208,171.3
-121.83,36.61,27.0,2248.0,466.0,1644.0,453.0,3.2545,131.2
-117.72,34.09,33.0,4979.0,934.0,2575.0,874.0,3.7958,152.5
-118.13,33.85,36.0,2110.0,416.0,1128.0,403.0,4.6019,208.4
-118.05,34.14,39.0,2125.0,295.0,862.0,303.0,8.9728,500.001
-120.94,37.65,13.0,5075.0,978.0,3033.0,838.0,3.0577,119.0
-119.0,36.06,41.0,937.0,158.0,396.0,142.0,4.0833,81.3
-118.15,33.9,20.0,2850.0,737.0,1855.0,662.0,2.809,144.6
-117.75,34.07,52.0,2550.0,586.0,1246.0,576.0,1.6006,146.2
-118.47,34.1,32.0,8041.0,1141.0,2768.0,1106.0,11.1978,500.001
-118.46,34.23,16.0,6338.0,1768.0,4718.0,1632.0,3.0187,154.6
-122.33,37.53,25.0,1729.0,383.0,769.0,352.0,4.0417,458.5
-121.06,39.04,14.0,1651.0,279.0,633.0,261.0,4.2802,194.8
-117.5,33.96,12.0,7923.0,1470.0,4861.0,1385.0,4.2985,139.2
-117.26,34.11,33.0,1210.0,288.0,850.0,238.0,1.2171,59.3
-117.85,33.85,17.0,4678.0,1065.0,2427.0,1020.0,4.2276,254.1
-120.3,37.99,23.0,1908.0,383.0,984.0,374.0,2.517,153.5
-117.95,33.86,35.0,2478.0,431.0,1333.0,427.0,5.2099,191.4
-122.66,38.47,23.0,2246.0,437.0,1035.0,386.0,3.7617,172.6
-116.93,33.93,13.0,7804.0,1594.0,3297.0,1469.0,2.0549,95.6
-121.1,39.08,13.0,1110.0,216.0,602.0,209.0,2.5887,144.4
-117.78,33.68,11.0,1994.0,477.0,849.0,411.0,4.0187,235.6
-117.11,32.97,9.0,1531.0,242.0,850.0,240.0,6.0862,263.6
-117.97,33.86,12.0,1370.0,367.0,1022.0,296.0,3.6471,141.7
-117.17,32.63,26.0,1617.0,279.0,2745.0,250.0,3.5357,67.5
-118.34,34.03,48.0,1426.0,331.0,784.0,356.0,1.6581,118.8
-120.69,38.36,19.0,3267.0,614.0,1252.0,566.0,2.7236,109.9
-117.39,33.69,5.0,6529.0,997.0,3464.0,1006.0,5.3275,168.7
-119.69,34.42,17.0,1826.0,544.0,1325.0,532.0,1.2762,253.6
-118.52,34.3,17.0,4542.0,621.0,2144.0,597.0,8.8467,450.7
-118.32,33.83,51.0,2399.0,516.0,1160.0,514.0,3.8456,318.9
-118.42,34.24,36.0,1181.0,220.0,775.0,218.0,4.7228,183.8
-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,130.4
-118.43,33.99,42.0,2558.0,558.0,1328.0,541.0,4.875,301.3
-118.01,34.1,35.0,2120.0,412.0,1375.0,405.0,3.4609,166.3
-118.7,34.28,27.0,3536.0,646.0,1837.0,580.0,4.4964,238.3
-118.07,33.9,39.0,2502.0,546.0,1849.0,518.0,3.8846,164.1
-122.48,37.78,52.0,3047.0,641.0,1427.0,620.0,3.4883,337.2
-118.3,34.19,52.0,2962.0,468.0,1364.0,466.0,4.9042,343.5
-118.49,34.03,31.0,3155.0,808.0,1208.0,745.0,3.6769,450.0
-117.36,34.08,4.0,8866.0,1832.0,4775.0,1554.0,3.7348,125.8
-120.38,36.76,12.0,932.0,244.0,1043.0,243.0,1.4038,54.3
-122.14,37.73,52.0,2024.0,320.0,823.0,334.0,5.0,264.7
-119.72,36.82,16.0,2627.0,613.0,1054.0,623.0,1.9483,112.5
-121.9,36.97,21.0,3707.0,751.0,1420.0,608.0,4.4485,295.2
-121.9,38.72,38.0,575.0,107.0,259.0,109.0,3.75,187.5
-116.95,33.97,14.0,5320.0,974.0,1947.0,843.0,3.1393,116.3
-118.1,34.14,45.0,3066.0,659.0,1287.0,625.0,3.5804,324.4
-118.95,34.16,21.0,2953.0,419.0,1397.0,410.0,6.541,291.5
-117.82,33.9,25.0,1137.0,170.0,524.0,164.0,7.5744,259.3
-120.6,37.36,27.0,2521.0,484.0,1307.0,456.0,3.0911,86.9
-122.06,37.86,16.0,5187.0,1014.0,1512.0,986.0,4.4551,252.4
-117.78,34.58,6.0,10263.0,1864.0,6163.0,1781.0,3.8803,120.0
-118.99,36.06,19.0,2153.0,458.0,1317.0,386.0,1.7564,42.6
-121.42,38.5,24.0,7740.0,1539.0,4333.0,1397.0,3.025,87.9
-118.07,33.96,30.0,928.0,230.0,913.0,214.0,2.6991,147.1
-118.41,34.01,33.0,3306.0,974.0,2475.0,924.0,2.8797,285.3
-122.44,37.67,35.0,1814.0,365.0,1025.0,384.0,4.425,268.4
-118.24,34.06,19.0,2870.0,1021.0,3325.0,978.0,1.7395,162.5
-122.15,37.72,29.0,4169.0,1047.0,2024.0,962.0,2.8125,157.4
-121.94,38.36,2.0,4953.0,735.0,1791.0,562.0,5.0346,205.1
-118.0,33.84,30.0,1549.0,325.0,885.0,299.0,4.0039,195.1
-118.28,34.03,45.0,943.0,289.0,953.0,238.0,2.0673,151.6
-118.07,33.89,32.0,1819.0,386.0,1679.0,360.0,3.5562,146.0
-119.63,36.79,19.0,1317.0,189.0,517.0,187.0,4.526,148.7
-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,168.3
-122.28,38.32,12.0,4609.0,1005.0,2293.0,960.0,3.4543,194.5
-117.27,33.18,4.0,3371.0,773.0,1481.0,627.0,2.9133,215.7
-121.63,36.65,44.0,309.0,121.0,315.0,80.0,1.6071,112.5
-122.32,38.32,22.0,2483.0,528.0,1478.0,492.0,4.0878,164.4
-121.56,39.53,12.0,1733.0,421.0,1861.0,415.0,1.5771,65.2
-122.46,37.72,48.0,1690.0,339.0,962.0,317.0,3.2875,221.5
-121.06,37.7,7.0,9374.0,1847.0,4827.0,1722.0,3.462,151.9
-118.59,34.26,20.0,8146.0,1131.0,3562.0,1054.0,7.167,357.1
-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,3.9792,88.9
-120.45,34.95,10.0,2207.0,644.0,2232.0,543.0,2.375,98.5
-118.31,34.07,40.0,2657.0,794.0,2149.0,749.0,2.2653,445.0
-117.92,33.83,52.0,1514.0,301.0,855.0,293.0,3.6042,166.4
-118.11,33.81,37.0,1694.0,280.0,776.0,271.0,6.2187,257.9
-122.14,37.36,23.0,11294.0,1377.0,3840.0,1367.0,12.1387,500.001
-122.67,38.43,17.0,1804.0,304.0,750.0,298.0,4.5588,196.4
-122.47,37.77,52.0,3143.0,635.0,1350.0,623.0,3.8571,366.7
-121.99,37.34,26.0,3637.0,933.0,2249.0,905.0,3.9625,262.9
-121.96,37.71,6.0,8072.0,1050.0,3386.0,1062.0,7.2494,336.5
-118.3,33.98,52.0,1371.0,315.0,986.0,277.0,2.9432,94.0
-120.76,38.47,17.0,1521.0,309.0,607.0,240.0,3.5,123.8
-117.9,33.71,16.0,1917.0,317.0,1324.0,351.0,6.2488,252.0
-121.95,38.35,16.0,2084.0,292.0,1099.0,292.0,5.8269,150.2
-122.71,38.46,36.0,2175.0,516.0,1087.0,477.0,3.0444,167.2
-117.91,34.06,29.0,3250.0,521.0,1382.0,513.0,5.112,218.3
-118.22,34.05,41.0,1422.0,478.0,1640.0,434.0,1.6122,157.1
-120.01,38.93,22.0,3080.0,610.0,1045.0,425.0,2.996,126.1
-122.85,39.0,20.0,1580.0,318.0,753.0,252.0,1.8704,88.5
-117.28,33.18,16.0,3002.0,591.0,842.0,538.0,2.1205,157.3
-117.11,32.77,50.0,1729.0,355.0,617.0,337.0,3.6705,167.0
-118.15,34.16,18.0,1711.0,383.0,1474.0,415.0,1.2891,181.3
-120.42,34.89,24.0,2020.0,307.0,855.0,283.0,5.0099,162.5
-118.36,34.16,42.0,2304.0,442.0,862.0,429.0,4.3542,417.9
-119.67,36.83,4.0,2145.0,334.0,1024.0,308.0,5.0864,113.7
-120.77,40.65,11.0,2635.0,667.0,280.0,132.0,1.7214,118.3
-118.13,33.84,46.0,2439.0,429.0,944.0,374.0,4.2841,312.4
-118.18,34.09,40.0,2744.0,708.0,2747.0,674.0,2.6226,148.8
-119.03,35.36,41.0,1944.0,363.0,977.0,388.0,3.9097,81.3
-121.83,37.99,16.0,2919.0,462.0,1456.0,453.0,5.6779,164.7
-118.39,33.86,34.0,2361.0,442.0,915.0,437.0,5.687,392.4
-122.59,37.97,46.0,4036.0,856.0,1872.0,833.0,4.5625,275.2
-117.23,32.8,21.0,2429.0,579.0,1011.0,538.0,3.225,229.4
-118.18,34.1,10.0,1907.0,398.0,921.0,369.0,4.875,200.4
-122.63,38.34,15.0,2153.0,345.0,979.0,335.0,5.1966,325.4
-118.13,34.18,52.0,1464.0,211.0,603.0,226.0,5.8309,309.1
-122.41,37.75,9.0,1282.0,334.0,1176.0,305.0,2.6538,206.3
-121.7,38.1,19.0,4896.0,1083.0,2150.0,905.0,3.3398,89.7
-118.37,33.88,27.0,1688.0,331.0,811.0,327.0,4.5357,334.2
-117.28,33.06,8.0,4172.0,1022.0,2585.0,941.0,4.0118,245.8
-116.94,32.85,31.0,1293.0,232.0,599.0,228.0,4.7578,161.0
-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,85.8
-122.07,37.86,17.0,1102.0,224.0,317.0,208.0,3.5893,206.3
-118.2,34.02,49.0,1098.0,317.0,1411.0,301.0,2.75,146.0
-118.14,34.07,42.0,1036.0,199.0,656.0,215.0,4.1902,235.0
-118.4,33.98,39.0,714.0,118.0,314.0,117.0,5.9856,432.1
-117.05,33.01,17.0,3430.0,425.0,1468.0,433.0,10.6186,429.3
-117.41,34.58,10.0,2964.0,668.0,1853.0,609.0,1.6047,73.4
-121.48,39.05,40.0,198.0,41.0,151.0,48.0,4.5625,100.0
-119.85,36.74,35.0,1191.0,190.0,537.0,182.0,3.5375,96.7
-122.29,37.87,52.0,895.0,198.0,386.0,204.0,3.875,182.6
-117.25,33.36,6.0,3725.0,960.0,2833.0,915.0,2.3214,247.0
-118.94,35.37,23.0,1106.0,252.0,790.0,230.0,1.8523,59.7
-118.23,34.24,31.0,3857.0,607.0,1695.0,572.0,7.642,396.4
-118.43,34.15,31.0,1856.0,425.0,795.0,426.0,2.8448,360.6
-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184,500.001
-119.72,37.38,16.0,2131.0,424.0,989.0,369.0,2.6071,103.7
-118.43,34.16,40.0,1134.0,184.0,452.0,187.0,4.569,333.9
-121.3,37.85,35.0,1034.0,206.0,604.0,192.0,2.2391,120.0
-120.63,35.13,16.0,2680.0,704.0,975.0,619.0,1.7878,55.0
-118.07,34.51,14.0,2798.0,459.0,1236.0,404.0,4.8667,239.9
-122.29,37.92,35.0,583.0,88.0,235.0,84.0,5.943,288.2
-117.05,32.56,18.0,1215.0,320.0,1195.0,349.0,1.9875,114.9
-117.87,33.99,21.0,2837.0,515.0,2031.0,555.0,4.9271,209.7
-121.27,37.95,43.0,557.0,165.0,573.0,144.0,1.7212,59.0
-120.58,38.77,15.0,2155.0,394.0,857.0,356.0,4.03,141.2
-121.87,37.57,13.0,5519.0,833.0,2444.0,825.0,7.0691,393.2
-116.63,33.89,22.0,1540.0,364.0,610.0,268.0,1.5227,71.0
-121.29,37.95,52.0,107.0,79.0,167.0,53.0,0.7917,22.5
-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,1.9853,101.1
-118.19,33.87,27.0,4701.0,1359.0,2571.0,1216.0,2.5417,184.1
-121.5,38.53,39.0,3184.0,593.0,1188.0,572.0,4.6923,192.0
-118.36,34.18,34.0,1471.0,423.0,995.0,386.0,2.9583,188.7
-119.81,36.83,10.0,5780.0,922.0,2712.0,883.0,5.6445,135.5
-122.01,37.93,25.0,2652.0,335.0,1062.0,334.0,7.5898,330.2
-117.94,34.08,34.0,1970.0,476.0,1269.0,406.0,4.064,201.2
-121.61,37.06,21.0,5322.0,908.0,3011.0,895.0,5.5936,386.8
-117.11,32.76,19.0,2188.0,616.0,1304.0,607.0,2.0852,114.4
-118.23,35.48,17.0,2354.0,514.0,775.0,380.0,1.8369,59.4
-118.17,33.83,45.0,1808.0,315.0,800.0,302.0,4.8693,277.7
-117.92,33.82,36.0,2360.0,405.0,1479.0,386.0,4.3583,187.2
-121.91,36.42,14.0,1078.0,261.0,382.0,171.0,3.7083,210.0
-118.09,34.07,38.0,1036.0,226.0,1058.0,235.0,3.2578,184.2
-121.47,38.53,43.0,3215.0,725.0,2400.0,625.0,1.4625,54.4
-118.24,33.88,37.0,1843.0,366.0,1207.0,351.0,2.4821,111.0
-117.28,34.12,47.0,2456.0,611.0,1653.0,512.0,1.3973,66.1
-117.71,33.51,12.0,4676.0,698.0,1543.0,598.0,6.379,500.001
-118.06,34.13,28.0,12139.0,2873.0,5359.0,2731.0,3.292,227.3
-118.38,34.19,37.0,1434.0,394.0,1667.0,404.0,2.4375,176.3
